Country,District,Case_Type,Week,DistrictID,WeekID,Probable,Confirmed,inf0.01sprob0.1nd0nc0confirmed,inf0.06sprob0.1nd0nc0confirmed,inf0.01sprob0.6nd0nc0confirmed,inf0.06sprob0.6nd0nc0confirmed,inf0.01sprob0.1nd0.1nc0confirmed,inf0.06sprob0.1nd0.1nc0confirmed,inf0.01sprob0.6nd0.1nc0confirmed,inf0.06sprob0.6nd0.1nc0confirmed,inf0.01sprob0.1nd0.2nc0confirmed,inf0.06sprob0.1nd0.2nc0confirmed,inf0.01sprob0.6nd0.2nc0confirmed,inf0.06sprob0.6nd0.2nc0confirmed,inf0.01sprob0.1nd0nc0.025confirmed,inf0.06sprob0.1nd0nc0.025confirmed,inf0.01sprob0.6nd0nc0.025confirmed,inf0.06sprob0.6nd0nc0.025confirmed,inf0.01sprob0.1nd0.1nc0.025confirmed,inf0.06sprob0.1nd0.1nc0.025confirmed,inf0.01sprob0.6nd0.1nc0.025confirmed,inf0.06sprob0.6nd0.1nc0.025confirmed,inf0.01sprob0.1nd0.2nc0.025confirmed,inf0.06sprob0.1nd0.2nc0.025confirmed,inf0.01sprob0.6nd0.2nc0.025confirmed,inf0.06sprob0.6nd0.2nc0.025confirmed,inf0.01sprob0.1nd0nc0.05confirmed,inf0.06sprob0.1nd0nc0.05confirmed,inf0.01sprob0.6nd0nc0.05confirmed,inf0.06sprob0.6nd0nc0.05confirmed,inf0.01sprob0.1nd0.1nc0.05confirmed,inf0.06sprob0.1nd0.1nc0.05confirmed,inf0.01sprob0.6nd0.1nc0.05confirmed,inf0.06sprob0.6nd0.1nc0.05confirmed,inf0.01sprob0.1nd0.2nc0.05confirmed,inf0.06sprob0.1nd0.2nc0.05confirmed,inf0.01sprob0.6nd0.2nc0.05confirmed,inf0.06sprob0.6nd0.2nc0.05confirmed,inf0.01sprob0.1nd0nc0probable,inf0.06sprob0.1nd0nc0probable,inf0.01sprob0.6nd0nc0probable,inf0.06sprob0.6nd0nc0probable,inf0.01sprob0.1nd0.1nc0probable,inf0.06sprob0.1nd0.1nc0probable,inf0.01sprob0.6nd0.1nc0probable,inf0.06sprob0.6nd0.1nc0probable,inf0.01sprob0.1nd0.2nc0probable,inf0.06sprob0.1nd0.2nc0probable,inf0.01sprob0.6nd0.2nc0probable,inf0.06sprob0.6nd0.2nc0probable,inf0.01sprob0.1nd0nc0.025probable,inf0.06sprob0.1nd0nc0.025probable,inf0.01sprob0.6nd0nc0.025probable,inf0.06sprob0.6nd0nc0.025probable,inf0.01sprob0.1nd0.1nc0.025probable,inf0.06sprob0.1nd0.1nc0.025probable,inf0.01sprob0.6nd0.1nc0.025probable,inf0.06sprob0.6nd0.1nc0.025probable,inf0.01sprob0.1nd0.2nc0.025probable,inf0.06sprob0.1nd0.2nc0.025probable,inf0.01sprob0.6nd0.2nc0.025probable,inf0.06sprob0.6nd0.2nc0.025probable,inf0.01sprob0.1nd0nc0.05probable,inf0.06sprob0.1nd0nc0.05probable,inf0.01sprob0.6nd0nc0.05probable,inf0.06sprob0.6nd0nc0.05probable,inf0.01sprob0.1nd0.1nc0.05probable,inf0.06sprob0.1nd0.1nc0.05probable,inf0.01sprob0.6nd0.1nc0.05probable,inf0.06sprob0.6nd0.1nc0.05probable,inf0.01sprob0.1nd0.2nc0.05probable,inf0.06sprob0.1nd0.2nc0.05probable,inf0.01sprob0.6nd0.2nc0.05probable,inf0.06sprob0.6nd0.2nc0.05probable
Guinea,TOUGUE, Probable,7/14/15,TOUGUE,28,0,0,0,0,0,0,0.05,0.3,0.009,0.054,0.1,0.6,0.018,0.108,0,0,0,0,0.05,0.3,0.009,0.054,0.1,0.6,0.018,0.108,0,0,0,0,0.05,0.3,0.009,0.054,0.1,0.6,0.018,0.108,0,0,0,0,0.02,0.12,0.004,0.024,0.04,0.24,0.008,0.048,0,0,0,0,0.02,0.12,0.004,0.024,0.04,0.24,0.008,0.048,0,0,0,0,0.02,0.12,0.004,0.024,0.04,0.24,0.008,0.048
Guinea,YOMOU, Probable,7/14/15,YOMOU,28,0,0,0.4,2.4,0.07,0.42,0.64,3.84,0.11,0.66,0.88,5.28,0.15,0.9,0.4,2.4,0.07,0.42,0.6415,3.849,0.110275,0.66165,0.883,5.298,0.15055,0.9033,0.4,2.4,0.07,0.42,0.643,3.858,0.11055,0.6633,0.886,5.316,0.1511,0.9066,0,0,0,0,0.06,0.36,0.01,0.06,0.12,0.72,0.02,0.12,0,0,0,0,0.06,0.36,0.01,0.06,0.12,0.72,0.02,0.12,0,0,0,0,0.06,0.36,0.01,0.06,0.12,0.72,0.02,0.12
Liberia,BOMI, Probable,7/14/15,BOMI,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,BONG, Probable,7/14/15,BONG,28,1,4,0,0,0,0,1.289812066,7.738872397,0.215994231,1.295965385,2.579624132,15.47774479,0.431988462,2.59193077,0,0,0,0,1.29081192,7.744871523,0.216169226,1.297015357,2.581623841,15.48974305,0.432338452,2.594030714,0,0,0,0,1.291811775,7.750870649,0.216344222,1.298065329,2.58362355,15.5017413,0.432688443,2.596130658,0,0,0,0,0.099997572,0.599985431,0.015999922,0.095999534,0.199995144,1.199970863,0.031999845,0.191999068,0,0,0,0,0.099997572,0.599985431,0.015999922,0.095999534,0.199995144,1.199970863,0.031999845,0.191999068,0,0,0,0,0.099997572,0.599985431,0.015999922,0.095999534,0.199995144,1.199970863,0.031999845,0.191999068
Liberia,GBARPOLU, Probable,7/14/15,GBARPOLU,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,GRAND BASSA, Probable,7/14/15,GRANDBASSA,28,0,0,0,0,0,0,1.289952884,7.739717302,0.215998422,1.295990533,2.579905767,15.4794346,0.431996844,2.591981066,0,0,0,0,1.289952884,7.739717302,0.215998422,1.295990533,2.579905767,15.4794346,0.431996844,2.591981066,0,0,0,0,1.289952884,7.739717302,0.215998422,1.295990533,2.579905767,15.4794346,0.431996844,2.591981066,0,0,0,0,0.099996348,0.599978085,0.015999883,0.095999299,0.199992695,1.199956171,0.031999766,0.191998597,0,0,0,0,0.099996348,0.599978085,0.015999883,0.095999299,0.199992695,1.199956171,0.031999766,0.191998597,0,0,0,0,0.099996348,0.599978085,0.015999883,0.095999299,0.199992695,1.199956171,0.031999766,0.191998597
Liberia,GRAND CAPE MOUNT, Probable,7/14/15,GRANDCAPEMOUNT,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405,0.243,0.00675,0.0405,0.081,0.486,0.0135,0.081,0,0,0,0,0.081,0.486,0.0135,0.081,0.162,0.972,0.027,0.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.018,5.00E-04,0.003,0.006,0.036,0.001,0.006,0,0,0,0,0.006,0.036,0.001,0.006,0.012,0.072,0.002,0.012
Liberia,GRAND GEDEH, Probable,7/14/15,GRANDGEDEH,28,0,0,0,0,0,0,0.08,0.48,0.014,0.084,0.16,0.96,0.028,0.168,0,0,0,0,0.08,0.48,0.014,0.084,0.16,0.96,0.028,0.168,0,0,0,0,0.08,0.48,0.014,0.084,0.16,0.96,0.028,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,GRAND KRU, Probable,7/14/15,GRANDKRU,28,0,0,0,0,0,0,0.07,0.42,0.011,0.066,0.14,0.84,0.022,0.132,0,0,0,0,0.07,0.42,0.011,0.066,0.14,0.84,0.022,0.132,0,0,0,0,0.07,0.42,0.011,0.066,0.14,0.84,0.022,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,LOFA, Probable,7/14/15,LOFA,28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006984441,0.041906646,0.001174564,0.007047381,0.013968882,0.083813292,0.002349127,0.014094763,0,0,0,0,0.013968882,0.083813292,0.002349127,0.014094763,0.027937764,0.167626584,0.004698254,0.028189526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001499561,0.008997368,0.000249987,0.001499921,0.002999123,0.017994736,0.000499974,0.002999842,0,0,0,0,0.002999123,0.017994736,0.000499974,0.002999842,0.005998245,0.035989471,0.000999947,0.005999684
Liberia,MARGIBI, Probable,7/14/15,MARGIBI,28,0,0,3.699286414,22.19571848,0.619976085,3.719856511,3.699286414,22.19571848,0.619976085,3.719856511,3.699286414,22.19571848,0.619976085,3.719856511,3.699286414,22.19571848,0.619976085,3.719856511,3.699286414,22.19571848,0.619976085,3.719856511,3.699286414,22.19571848,0.619976085,3.719856511,3.699286414,22.19571848,0.619976085,3.719856511,3.699286414,22.19571848,0.619976085,3.719856511,3.699286414,22.19571848,0.619976085,3.719856511,0.899965285,5.39979171,0.13999892,0.83999352,0.899965285,5.39979171,0.13999892,0.83999352,0.899965285,5.39979171,0.13999892,0.83999352,0.899965285,5.39979171,0.13999892,0.83999352,0.899965285,5.39979171,0.13999892,0.83999352,0.899965285,5.39979171,0.13999892,0.83999352,0.899965285,5.39979171,0.13999892,0.83999352,0.899965285,5.39979171,0.13999892,0.83999352,0.899965285,5.39979171,0.13999892,0.83999352
Liberia,MARYLAND, Probable,7/14/15,MARYLAND,28,0,0,0.5,3,0.08,0.48,0.5,3,0.08,0.48,0.5,3,0.08,0.48,0.5,3,0.08,0.48,0.5,3,0.08,0.48,0.5,3,0.08,0.48,0.5,3,0.08,0.48,0.5,3,0.08,0.48,0.5,3,0.08,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,MONTSERRADO, Probable,7/14/15,MONTSERRADO,28,5,15,0,0,0,0,0.369828533,2.218971197,0.061995196,0.371971178,0.739657066,4.437942393,0.123990393,0.743942356,0,0,0,0,0.369828533,2.218971197,0.061995196,0.371971178,0.739657066,4.437942393,0.123990393,0.743942356,0,0,0,0,0.369828533,2.218971197,0.061995196,0.371971178,0.739657066,4.437942393,0.123990393,0.743942356,0,0,0,0,0.089994135,0.539964809,0.013999858,0.083999148,0.17998827,1.079929617,0.027999716,0.167998297,0,0,0,0,0.089994135,0.539964809,0.013999858,0.083999148,0.17998827,1.079929617,0.027999716,0.167998297,0,0,0,0,0.089994135,0.539964809,0.013999858,0.083999148,0.17998827,1.079929617,0.027999716,0.167998297
Liberia,NIMBA, Probable,7/14/15,NIMBA,28,0,2,0.599947424,3.599684543,0.109998458,0.659990747,1.479870312,8.879221872,0.255996411,1.535978465,2.3597932,14.1587592,0.401994364,2.411966183,0.599947424,3.599684543,0.109998458,0.659990747,1.480870224,8.885221346,0.256171408,1.53702845,2.361793025,14.17075815,0.402344359,2.414066154,0.599947424,3.599684543,0.109998458,0.659990747,1.481870137,8.89122082,0.256346406,1.538078435,2.36379285,14.1827571,0.402694354,2.416166124,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024
Liberia,RIVER GEE, Probable,7/14/15,RIVERGEE,28,0,0,0,0,0,0,0.07,0.42,0.011,0.066,0.14,0.84,0.022,0.132,0,0,0,0,0.07,0.42,0.011,0.066,0.14,0.84,0.022,0.132,0,0,0,0,0.07,0.42,0.011,0.066,0.14,0.84,0.022,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,RIVERCESS, Probable,7/14/15,RIVERCESS,28,0,1,8.597078573,51.58247144,1.429919038,8.579514228,8.677051397,52.06230838,1.443918245,8.663509472,8.757024221,52.54214532,1.457917453,8.747504716,8.597078573,51.58247144,1.429919038,8.579514228,8.677051397,52.06230838,1.443918245,8.663509472,8.757024221,52.54214532,1.457917453,8.747504716,8.597078573,51.58247144,1.429919038,8.579514228,8.677051397,52.06230838,1.443918245,8.663509472,8.757024221,52.54214532,1.457917453,8.747504716,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12
Liberia,SINOE, Probable,7/14/15,SINOE,28,0,0,0.2,1.2,0.03,0.18,1.12,6.72,0.184,1.104,2.04,12.24,0.338,2.028,0.2,1.2,0.03,0.18,1.12,6.72,0.184,1.104,2.04,12.24,0.338,2.028,0.2,1.2,0.03,0.18,1.12,6.72,0.184,1.104,2.04,12.24,0.338,2.028,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024
Sierra Leone,BO, Probable,7/14/15,BO,28,0,4,0,0,0,0,1.66980097,10.01880582,0.277993847,1.667963082,3.339601941,20.03761165,0.555987694,3.335926163,0,0,0,0,1.66980097,10.01880582,0.277993847,1.667963082,3.339601941,20.03761165,0.555987694,3.335926163,0,0,0,0,1.66980097,10.01880582,0.277993847,1.667963082,3.339601941,20.03761165,0.555987694,3.335926163,0.1,0.6,0.02,0.12,0.22,1.32,0.04,0.24,0.34,2.04,0.06,0.36,0.1,0.6,0.02,0.12,0.22,1.32,0.04,0.24,0.34,2.04,0.06,0.36,0.1,0.6,0.02,0.12,0.22,1.32,0.04,0.24,0.34,2.04,0.06,0.36
Sierra Leone,BOMBALI, Probable,7/14/15,BOMBALI,28,0,1,0,0,0,0,0.02999826,0.179989562,0.004999942,0.029999652,0.059996521,0.359979123,0.009999884,0.059999304,0,0,0,0,0.030248246,0.181489475,0.005049941,0.030299649,0.060496492,0.362978949,0.010099883,0.060599297,0,0,0,0,0.030498231,0.182989388,0.005099941,0.030599645,0.060996463,0.365978775,0.010199882,0.06119929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,BONTHE, Probable,7/14/15,BONTHE,28,0,1,0,0,0,0,1.649906752,9.899440514,0.274996892,1.64998135,3.299813505,19.79888103,0.549993783,3.299962701,0,0,0,0,1.649906752,9.899440514,0.274996892,1.64998135,3.299813505,19.79888103,0.549993783,3.299962701,0,0,0,0,1.649906752,9.899440514,0.274996892,1.64998135,3.299813505,19.79888103,0.549993783,3.299962701,0,0,0,0,0.13,0.78,0.022,0.132,0.26,1.56,0.044,0.264,0,0,0,0,0.13,0.78,0.022,0.132,0.26,1.56,0.044,0.264,0,0,0,0,0.13,0.78,0.022,0.132,0.26,1.56,0.044,0.264
Sierra Leone,KAILAHUN, Probable,7/14/15,KAILAHUN,28,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,KAMBIA, Probable,7/14/15,KAMBIA,28,0,0,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,KENEMA, Probable,7/14/15,KENEMA,28,0,31,0,0,0,0,1.636802024,9.820812145,0.272910843,1.637465057,3.273604048,19.64162429,0.545821686,3.274930114,0,0,0,0,1.636802024,9.820812145,0.272910843,1.637465057,3.273604048,19.64162429,0.545821686,3.274930114,0,0,0,0,1.636802024,9.820812145,0.272910843,1.637465057,3.273604048,19.64162429,0.545821686,3.274930114,0,0,0,0,0.129995878,0.779975268,0.02199986,0.131999163,0.259991756,1.559950537,0.043999721,0.263998326,0,0,0,0,0.129995878,0.779975268,0.02199986,0.131999163,0.259991756,1.559950537,0.043999721,0.263998326,0,0,0,0,0.129995878,0.779975268,0.02199986,0.131999163,0.259991756,1.559950537,0.043999721,0.263998326
Sierra Leone,KOINADUGU, Probable,7/14/15,KOINADUGU,28,0,0,0,0,0,0,0.02,0.12,0.003,0.018,0.04,0.24,0.006,0.036,0,0,0,0,0.02,0.12,0.003,0.018,0.04,0.24,0.006,0.036,0,0,0,0,0.02,0.12,0.003,0.018,0.04,0.24,0.006,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,KONO, Probable,7/14/15,KONO,28,0,0,0,0,0,0,0.019999059,0.119994351,0.002999979,0.017999873,0.039998117,0.239988702,0.005999958,0.035999746,0,0,0,0,0.019999059,0.119994351,0.002999979,0.017999873,0.039998117,0.239988702,0.005999958,0.035999746,0,0,0,0,0.019999059,0.119994351,0.002999979,0.017999873,0.039998117,0.239988702,0.005999958,0.035999746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,MOYAMBA, Probable,7/14/15,MOYAMBA,28,0,0,0.299990923,1.799945538,0.049999697,0.299998185,0.329990015,1.979940092,0.054999667,0.329998003,0.359989108,2.159934646,0.059999637,0.359997822,0.299990923,1.799945538,0.049999697,0.299998185,0.329990015,1.979940092,0.054999667,0.329998003,0.359989108,2.159934646,0.059999637,0.359997822,0.299990923,1.799945538,0.049999697,0.299998185,0.329990015,1.979940092,0.054999667,0.329998003,0.359989108,2.159934646,0.059999637,0.359997822,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024
Sierra Leone,PORT LOKO, Probable,7/14/15,PORTLOKO,28,0,0,0.099989561,0.599937367,0.019999652,0.119997912,0.149984342,0.899906051,0.027999513,0.167997077,0.199979122,1.199874735,0.035999374,0.215996242,0.099989561,0.599937367,0.019999652,0.119997912,0.149984342,0.899906051,0.027999513,0.167997077,0.199979122,1.199874735,0.035999374,0.215996242,0.099989561,0.599937367,0.019999652,0.119997912,0.149984342,0.899906051,0.027999513,0.167997077,0.199979122,1.199874735,0.035999374,0.215996242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,PUJEHUN, Probable,7/14/15,PUJEHUN,28,0,0,16.2,97.2,2.7,16.2,16.2,97.2,2.7,16.2,16.2,97.2,2.7,16.2,16.2,97.2,2.7,16.2,16.2,97.2,2.7,16.2,16.2,97.2,2.7,16.2,16.2,97.2,2.7,16.2,16.2,97.2,2.7,16.2,16.2,97.2,2.7,16.2,1.2,7.2,0.2,1.2,1.21,7.26,0.202,1.212,1.22,7.32,0.204,1.224,1.2,7.2,0.2,1.2,1.21,7.26,0.202,1.212,1.22,7.32,0.204,1.224,1.2,7.2,0.2,1.2,1.21,7.26,0.202,1.212,1.22,7.32,0.204,1.224
Sierra Leone,TONKOLILI, Probable,7/14/15,TONKOLILI,28,0,0,0.2,1.2,0.03,0.18,0.24,1.44,0.037,0.222,0.28,1.68,0.044,0.264,0.2,1.2,0.03,0.18,0.24,1.44,0.037,0.222,0.28,1.68,0.044,0.264,0.2,1.2,0.03,0.18,0.24,1.44,0.037,0.222,0.28,1.68,0.044,0.264,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024
Sierra Leone,WESTERN AREA RURAL, Probable,7/14/15,WESTERNAREARURAL,28,0,1,0,0,0,0,0.049999167,0.299994999,0.00899997,0.05399982,0.099998333,0.599989998,0.01799994,0.10799964,0,0,0,0,0.049999167,0.299994999,0.00899997,0.05399982,0.099998333,0.599989998,0.01799994,0.10799964,0,0,0,0,0.049999167,0.299994999,0.00899997,0.05399982,0.099998333,0.599989998,0.01799994,0.10799964,0,0,0,0,0.009999917,0.0599995,0.001999997,0.01199998,0.019999833,0.119999,0.003999993,0.02399996,0,0,0,0,0.009999917,0.0599995,0.001999997,0.01199998,0.019999833,0.119999,0.003999993,0.02399996,0,0,0,0,0.009999917,0.0599995,0.001999997,0.01199998,0.019999833,0.119999,0.003999993,0.02399996
Sierra Leone,WESTERN AREA URBAN, Probable,7/14/15,WESTERNAREAURBAN,28,0,1,0.099993872,0.599963229,0.019999775,0.119998652,0.099993872,0.599963229,0.019999775,0.119998652,0.099993872,0.599963229,0.019999775,0.119998652,0.099993872,0.599963229,0.019999775,0.119998652,0.099993872,0.599963229,0.019999775,0.119998652,0.099993872,0.599963229,0.019999775,0.119998652,0.099993872,0.599963229,0.019999775,0.119998652,0.099993872,0.599963229,0.019999775,0.119998652,0.099993872,0.599963229,0.019999775,0.119998652,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12,0.1,0.6,0.02,0.12
Guinea,BEYLA, Probable,7/21/15,BEYLA,29,0,0,0,0,0,0,0.4,2.4,0.066,0.396,0.8,4.8,0.132,0.792,0,0,0,0,0.4,2.4,0.066,0.396,0.8,4.8,0.132,0.792,0,0,0,0,0.4,2.4,0.066,0.396,0.8,4.8,0.132,0.792,0,0,0,0,0.08,0.48,0.014,0.084,0.16,0.96,0.028,0.168,0,0,0,0,0.08,0.48,0.014,0.084,0.16,0.96,0.028,0.168,0,0,0,0,0.08,0.48,0.014,0.084,0.16,0.96,0.028,0.168
Guinea,BOFFA, Probable,7/21/15,BOFFA,29,0,0,0,0,0,0,0.38964892,2.33789352,0.064990145,0.389940871,0.77929784,4.67578704,0.12998029,0.779881741,0,0,0,0,0.38964892,2.33789352,0.064990145,0.389940871,0.77929784,4.67578704,0.12998029,0.779881741,0,0,0,0,0.38964892,2.33789352,0.064990145,0.389940871,0.77929784,4.67578704,0.12998029,0.779881741,0,0,0,0,0.139946935,0.839681612,0.022998474,0.137990846,0.279893871,1.679363223,0.045996949,0.275981693,0,0,0,0,0.139946935,0.839681612,0.022998474,0.137990846,0.279893871,1.679363223,0.045996949,0.275981693,0,0,0,0,0.139946935,0.839681612,0.022998474,0.137990846,0.279893871,1.679363223,0.045996949,0.275981693
Guinea,BOKE, Probable,7/21/15,BOKE,29,0,0,1.8,10.8,0.3,1.8,1.84,11.04,0.307,1.842,1.88,11.28,0.314,1.884,1.8,10.8,0.3,1.8,1.84,11.04,0.307,1.842,1.88,11.28,0.314,1.884,1.8,10.8,0.3,1.8,1.84,11.04,0.307,1.842,1.88,11.28,0.314,1.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,CONAKRY, Probable,7/21/15,CONAKRY,29,0,18,0,0,0,0,0.169924574,1.019547445,0.027997918,0.16798751,0.339849148,2.03909489,0.055995837,0.33597502,0,0,0,0,0.169924574,1.019547445,0.027997918,0.16798751,0.339849148,2.03909489,0.055995837,0.33597502,0,0,0,0,0.169924574,1.019547445,0.027997918,0.16798751,0.339849148,2.03909489,0.055995837,0.33597502,0,0,0,0,0.139990767,0.8399446,0.022999724,0.137998345,0.279981533,1.6798892,0.045999448,0.27599669,0,0,0,0,0.139990767,0.8399446,0.022999724,0.137998345,0.279981533,1.6798892,0.045999448,0.27599669,0,0,0,0,0.139990767,0.8399446,0.022999724,0.137998345,0.279981533,1.6798892,0.045999448,0.27599669
Guinea,COYAH, Probable,7/21/15,COYAH,29,0,0,0,0,0,0,0.21,1.26,0.035,0.21,0.42,2.52,0.07,0.42,0,0,0,0,0.21,1.26,0.035,0.21,0.42,2.52,0.07,0.42,0,0,0,0,0.21,1.26,0.035,0.21,0.42,2.52,0.07,0.42,0,0,0,0,0.14,0.84,0.023,0.138,0.28,1.68,0.046,0.276,0,0,0,0,0.14,0.84,0.023,0.138,0.28,1.68,0.046,0.276,0,0,0,0,0.14,0.84,0.023,0.138,0.28,1.68,0.046,0.276
Guinea,DABOLA, Probable,7/21/15,DABOLA,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,DALABA, Probable,7/21/15,DALABA,29,0,0,0,0,0,0,0.13,0.78,0.022,0.132,0.26,1.56,0.044,0.264,0,0,0,0,0.13,0.78,0.022,0.132,0.26,1.56,0.044,0.264,0,0,0,0,0.13,0.78,0.022,0.132,0.26,1.56,0.044,0.264,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024,0,0,0,0,0.01,0.06,0.002,0.012,0.02,0.12,0.004,0.024
Guinea,DINGUIRAYE, Probable,7/21/15,DINGUIRAYE,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,DUBREKA, Probable,7/21/15,DUBREKA,29,0,0,1.7,10.2,0.28,1.68,1.78,10.68,0.294,1.764,1.86,11.16,0.308,1.848,1.7,10.2,0.28,1.68,1.78,10.68,0.294,1.764,1.86,11.16,0.308,1.848,1.7,10.2,0.28,1.68,1.78,10.68,0.294,1.764,1.86,11.16,0.308,1.848,1.4,8.4,0.23,1.38,1.4,8.4,0.23,1.38,1.4,8.4,0.23,1.38,1.4,8.4,0.23,1.38,1.4,8.4,0.23,1.38,1.4,8.4,0.23,1.38,1.4,8.4,0.23,1.38,1.4,8.4,0.23,1.38,1.4,8.4,0.23,1.38
Guinea,FARANAH, Probable,7/21/15,FARANAH,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
